CustomerID,Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Plan Tier,Contract Length,Total Spend,Last Interaction,Churn
118346,22.0,Female,46.0,11.0,3.0,24.0,Standard,Monthly,182.0,13.0,1
226742,23.0,Female,20.0,4.0,2.0,18.0,Premium,Quarterly,469.78,17.0,1
258302,38.0,Female,21.0,26.0,7.0,20.0,Standard,Monthly,891.57,11.0,1
158240,52.0,Female,18.0,1.0,4.0,2.0,Basic,Monthly,346.0,25.0,1
234665,58.0,Male,17.0,8.0,7.0,26.0,Basic,Annual,467.16,19.0,1
16667,60.0,Female,48.0,29.0,8.0,7.0,Basic,Monthly,788.0,6.0,1
398207,34.0,Male,14.0,24.0,2.0,0.0,Premium,Quarterly,649.79,6.0,0
124824,33.0,Male,13.0,19.0,1.0,12.0,Standard,Monthly,766.0,24.0,1
286217,49.0,Male,6.0,19.0,1.0,4.0,Premium,Annual,883.63,7.0,0
133162,21.0,Male,7.0,4.0,9.0,28.0,Standard,Monthly,435.0,22.0,1
419923,37.0,Male,49.0,30.0,1.0,8.0,Basic,Quarterly,952.57,22.0,0
36975,53.0,Female,6.0,8.0,3.0,13.0,Basic,Quarterly,313.0,9.0,1
276746,41.0,Male,2.0,14.0,0.0,15.0,Premium,Quarterly,747.97,16.0,0
220950,42.0,Female,2.0,2.0,6.0,20.0,Standard,Quarterly,309.04,25.0,1
205422,47.0,Female,3.0,8.0,2.0,14.0,Premium,Quarterly,487.25,29.0,1
105476,61.0,Female,16.0,22.0,9.0,16.0,Standard,Quarterly,378.0,5.0,1
340164,38.0,Female,56.0,11.0,3.0,12.0,Premium,Annual,895.38,6.0,0
73034,49.0,Female,21.0,19.0,2.0,17.0,Standard,Annual,193.0,14.0,1
165001,57.0,Female,11.0,17.0,1.0,25.0,Standard,Annual,621.0,14.0,1
366683,47.0,Female,15.0,25.0,4.0,19.0,Standard,Quarterly,669.64,10.0,0
177681,30.0,Female,47.0,22.0,6.0,12.0,Basic,Monthly,415.0,20.0,1
271866,39.0,Male,1.0,18.0,2.0,10.0,Standard,Quarterly,621.86,25.0,0
80561,65.0,Male,44.0,17.0,6.0,28.0,Basic,Monthly,251.0,11.0,1
413493,46.0,Female,9.0,18.0,1.0,18.0,Standard,Annual,981.49,7.0,0
349704,36.0,Female,41.0,20.0,0.0,1.0,Basic,Quarterly,563.51,6.0,0
408614,48.0,Male,19.0,23.0,3.0,12.0,Basic,Annual,881.0,27.0,0
148185,56.0,Female,1.0,2.0,6.0,13.0,Basic,Annual,726.0,8.0,1
378891,35.0,Male,9.0,19.0,1.0,5.0,Standard,Annual,521.26,4.0,0
83740,62.0,Female,57.0,18.0,7.0,11.0,Basic,Monthly,164.0,26.0,1
250834,44.0,Male,17.0,7.0,1.0,12.0,Premium,Monthly,245.43,8.0,1
82278,23.0,Female,30.0,1.0,6.0,10.0,Premium,Quarterly,555.0,12.0,1
39805,24.0,Male,12.0,11.0,10.0,11.0,Premium,Quarterly,448.0,9.0,1
442451,43.0,Female,16.0,17.0,3.0,3.0,Premium,Annual,567.82,13.0,0
155889,65.0,Male,16.0,22.0,0.0,4.0,Premium,Annual,394.0,3.0,1
152138,43.0,Female,6.0,6.0,5.0,14.0,Basic,Annual,699.0,10.0,1
134359,57.0,Female,1.0,13.0,3.0,23.0,Standard,Monthly,403.0,27.0,1
215911,63.0,Male,8.0,21.0,6.0,27.0,Standard,Quarterly,790.61,8.0,1
440787,42.0,Male,22.0,20.0,4.0,11.0,Premium,Annual,825.05,20.0,0
365270,26.0,Male,12.0,11.0,1.0,14.0,Basic,Quarterly,882.28,22.0,0
370448,22.0,Male,50.0,27.0,1.0,14.0,Standard,Annual,806.24,27.0,0
207158,41.0,Female,2.0,14.0,0.0,9.0,Premium,Quarterly,390.6,23.0,1
143229,40.0,Female,47.0,21.0,7.0,30.0,Standard,Monthly,767.0,29.0,1
101261,38.0,Female,5.0,24.0,2.0,19.0,Basic,Monthly,614.0,27.0,1
51598,62.0,Male,5.0,16.0,1.0,13.0,Premium,Monthly,287.0,15.0,1
347311,35.0,Female,53.0,9.0,1.0,15.0,Standard,Annual,789.95,2.0,0
406586,35.0,Male,1.0,11.0,3.0,11.0,Premium,Quarterly,676.15,2.0,0
281099,47.0,Female,5.0,5.0,2.0,10.0,Premium,Quarterly,949.92,5.0,0
394944,24.0,Male,2.0,17.0,1.0,20.0,Standard,Quarterly,971.96,8.0,0
168608,41.0,Male,7.0,28.0,1.0,22.0,Premium,Quarterly,154.0,30.0,1
235297,42.0,Male,14.0,21.0,5.0,19.0,Basic,Annual,719.55,1.0,1
424361,29.0,Female,6.0,21.0,2.0,0.0,Standard,Annual,699.7,9.0,0
166955,52.0,Male,2.0,15.0,2.0,7.0,Standard,Quarterly,379.0,18.0,1
141716,57.0,Male,21.0,7.0,5.0,25.0,Premium,Monthly,759.0,18.0,1
83051,45.0,Male,13.0,9.0,5.0,18.0,Basic,Quarterly,555.0,1.0,1
393206,32.0,Female,2.0,15.0,2.0,7.0,Standard,Quarterly,824.69,6.0,0
240611,48.0,Male,14.0,5.0,3.0,13.0,Basic,Monthly,650.89,30.0,1
226012,38.0,Female,8.0,29.0,0.0,15.0,Basic,Annual,210.75,11.0,1
252511,60.0,Male,2.0,21.0,1.0,5.0,Basic,Quarterly,992.93,4.0,1
322607,40.0,Female,53.0,3.0,3.0,12.0,Premium,Annual,726.71,1.0,0
312668,31.0,Male,9.0,10.0,0.0,0.0,Basic,Quarterly,788.01,8.0,0
211197,43.0,Male,11.0,7.0,0.0,4.0,Standard,Quarterly,439.66,25.0,1
330514,30.0,Male,53.0,20.0,2.0,5.0,Premium,Quarterly,600.68,26.0,0
27219,51.0,Male,10.0,5.0,8.0,11.0,Basic,Annual,181.0,4.0,1
159763,56.0,Female,46.0,30.0,6.0,13.0,Basic,Monthly,430.0,18.0,1
345504,35.0,Male,1.0,6.0,1.0,5.0,Standard,Quarterly,735.96,9.0,0
117927,26.0,Female,10.0,13.0,10.0,22.0,Basic,Annual,738.0,5.0,1
74587,52.0,Male,1.0,17.0,10.0,21.0,Basic,Annual,741.0,9.0,1
388891,27.0,Male,47.0,10.0,1.0,14.0,Basic,Quarterly,840.25,19.0,0
17150,62.0,Female,19.0,26.0,8.0,13.0,Basic,Annual,461.0,22.0,1
329234,40.0,Female,2.0,26.0,0.0,8.0,Premium,Quarterly,934.02,8.0,0
107390,24.0,Male,54.0,22.0,5.0,23.0,Standard,Annual,405.0,27.0,1
231769,46.0,Male,55.0,16.0,2.0,23.0,Premium,Monthly,172.51,21.0,1
335654,25.0,Male,4.0,13.0,1.0,3.0,Premium,Annual,627.75,22.0,0
237170,40.0,Male,2.0,13.0,7.0,19.0,Standard,Quarterly,122.94,29.0,1
144439,32.0,Male,51.0,10.0,1.0,29.0,Premium,Annual,346.0,9.0,1
418176,36.0,Male,11.0,11.0,2.0,16.0,Premium,Annual,752.81,19.0,0
53059,57.0,Female,9.0,25.0,5.0,22.0,Basic,Quarterly,550.0,23.0,1
8871,37.0,Female,59.0,17.0,0.0,9.0,Standard,Annual,642.0,25.0,1
393283,49.0,Female,16.0,22.0,3.0,12.0,Standard,Annual,529.44,7.0,0
357930,18.0,Female,2.0,14.0,0.0,2.0,Standard,Quarterly,502.36,3.0,0
233993,22.0,Male,54.0,14.0,6.0,17.0,Standard,Quarterly,154.34,27.0,1
332949,45.0,Male,35.0,6.0,4.0,2.0,Premium,Annual,931.98,15.0,0
139157,35.0,Female,9.0,24.0,6.0,26.0,Basic,Monthly,259.0,22.0,1
439046,43.0,Male,2.0,12.0,2.0,14.0,Premium,Annual,763.6,16.0,0
255103,52.0,Male,51.0,22.0,1.0,26.0,Basic,Annual,356.18,16.0,1
232854,20.0,Male,2.0,16.0,6.0,14.0,Standard,Annual,335.78,19.0,1
360141,25.0,Female,15.0,25.0,2.0,6.0,Standard,Quarterly,742.51,4.0,0
161082,47.0,Male,1.0,11.0,2.0,21.0,Premium,Monthly,576.0,18.0,1
306230,32.0,Male,18.0,17.0,3.0,11.0,Standard,Annual,706.81,2.0,0
98620,64.0,Female,16.0,27.0,4.0,23.0,Premium,Quarterly,408.0,20.0,1
216347,44.0,Male,55.0,29.0,9.0,27.0,Basic,Quarterly,156.15,18.0,1
158012,39.0,Male,44.0,17.0,9.0,14.0,Standard,Quarterly,938.0,11.0,1
21908,56.0,Female,2.0,16.0,6.0,30.0,Basic,Quarterly,260.0,26.0,1
44915,47.0,Female,19.0,10.0,3.0,23.0,Standard,Annual,127.0,22.0,1
373920,34.0,Female,19.0,25.0,0.0,7.0,Basic,Annual,746.09,3.0,0
353483,47.0,Male,12.0,15.0,0.0,17.0,Basic,Quarterly,788.49,6.0,0
141541,37.0,Male,15.0,3.0,3.0,7.0,Basic,Annual,142.0,18.0,1
155964,59.0,Female,34.0,13.0,4.0,30.0,Basic,Annual,930.0,19.0,1
97547,53.0,Male,25.0,27.0,4.0,13.0,Standard,Annual,803.0,4.0,1
140662,61.0,Female,4.0,2.0,0.0,24.0,Standard,Annual,550.0,10.0,1
34502,49.0,Male,1.0,1.0,10.0,24.0,Premium,Annual,237.0,17.0,1
104736,54.0,Female,19.0,18.0,2.0,3.0,Basic,Quarterly,919.0,26.0,1
26181,63.0,Female,17.0,20.0,4.0,17.0,Standard,Annual,878.0,10.0,1
74092,60.0,Female,32.0,21.0,8.0,25.0,Standard,Annual,572.0,23.0,1
382787,28.0,Male,41.0,23.0,0.0,6.0,Premium,Annual,662.02,15.0,0
129498,18.0,Female,11.0,6.0,2.0,3.0,Premium,Monthly,720.0,6.0,1
160035,52.0,Male,36.0,18.0,3.0,24.0,Premium,Monthly,782.0,30.0,1
188511,35.0,Female,38.0,9.0,1.0,25.0,Basic,Monthly,594.0,3.0,1
178823,38.0,Male,57.0,29.0,6.0,20.0,Basic,Annual,238.0,2.0,1
147690,65.0,Male,27.0,25.0,6.0,22.0,Premium,Monthly,655.0,20.0,1
315170,44.0,Male,17.0,29.0,4.0,3.0,Basic,Annual,526.45,23.0,0
444126,43.0,Male,19.0,28.0,4.0,0.0,Basic,Quarterly,909.62,3.0,0
221497,45.0,Male,1.0,22.0,10.0,9.0,Basic,Monthly,793.7,10.0,1
259787,55.0,Female,56.0,21.0,1.0,17.0,Basic,Monthly,563.98,23.0,1
265477,39.0,Female,15.0,25.0,3.0,2.0,Basic,Quarterly,932.89,1.0,0
179770,43.0,Male,21.0,10.0,9.0,10.0,Basic,Monthly,703.0,4.0,1
84736,65.0,Male,17.0,5.0,10.0,7.0,Basic,Quarterly,639.0,27.0,1
429509,34.0,Female,9.0,29.0,1.0,5.0,Standard,Quarterly,626.3,3.0,0
92649,31.0,Female,2.0,28.0,10.0,22.0,Premium,Quarterly,427.0,3.0,1
251288,60.0,Female,2.0,8.0,8.0,16.0,Premium,Monthly,836.37,10.0,1
48954,24.0,Female,21.0,20.0,1.0,3.0,Standard,Annual,452.0,26.0,1
54562,65.0,Female,4.0,15.0,2.0,18.0,Premium,Monthly,777.0,26.0,1
373555,41.0,Female,7.0,22.0,2.0,7.0,Premium,Quarterly,787.62,13.0,0
74805,43.0,Female,5.0,24.0,4.0,8.0,Standard,Monthly,252.0,13.0,1
122125,63.0,Female,10.0,22.0,0.0,22.0,Standard,Monthly,425.0,11.0,1
358717,21.0,Male,18.0,29.0,0.0,12.0,Premium,Quarterly,755.01,17.0,0
373892,41.0,Female,6.0,26.0,2.0,8.0,Premium,Quarterly,579.45,2.0,0
21118,61.0,Female,1.0,24.0,0.0,10.0,Basic,Monthly,565.0,16.0,1
5206,25.0,Female,9.0,2.0,5.0,12.0,Basic,Monthly,714.0,4.0,1
405898,19.0,Male,11.0,9.0,0.0,2.0,Standard,Quarterly,958.54,14.0,0
419169,34.0,Male,59.0,16.0,2.0,5.0,Standard,Annual,859.75,19.0,0
406795,42.0,Male,20.0,11.0,1.0,14.0,Basic,Quarterly,697.26,13.0,0
408521,25.0,Female,4.0,26.0,1.0,2.0,Premium,Annual,685.8,4.0,0
198692,37.0,Female,14.0,8.0,7.0,13.0,Premium,Annual,298.0,20.0,1
288341,27.0,Female,56.0,4.0,1.0,1.0,Standard,Quarterly,945.61,9.0,0
353435,33.0,Female,35.0,5.0,0.0,3.0,Basic,Annual,532.62,1.0,0
333504,39.0,Male,18.0,19.0,0.0,6.0,Basic,Quarterly,619.13,3.0,0
155720,38.0,Female,19.0,3.0,1.0,14.0,Standard,Monthly,865.0,10.0,1
358371,27.0,Male,19.0,23.0,2.0,10.0,Premium,Quarterly,989.07,18.0,0
118818,43.0,Male,6.0,4.0,6.0,9.0,Basic,Annual,765.0,18.0,1
443331,30.0,Female,43.0,18.0,3.0,11.0,Basic,Annual,994.2,12.0,0
315329,24.0,Female,43.0,7.0,0.0,14.0,Basic,Annual,618.97,12.0,0
218627,43.0,Female,20.0,2.0,7.0,29.0,Premium,Annual,181.34,21.0,1
147208,42.0,Female,24.0,22.0,8.0,27.0,Premium,Quarterly,783.0,7.0,1
221391,64.0,Male,9.0,21.0,10.0,26.0,Standard,Quarterly,380.09,4.0,1
114680,56.0,Female,7.0,14.0,2.0,4.0,Basic,Annual,330.0,2.0,1
37565,58.0,Female,10.0,18.0,3.0,11.0,Premium,Annual,928.0,21.0,1
196639,30.0,Female,16.0,9.0,8.0,12.0,Premium,Annual,460.0,11.0,1
432320,34.0,Female,26.0,8.0,2.0,19.0,Standard,Annual,889.53,8.0,0
329472,36.0,Female,43.0,28.0,3.0,15.0,Basic,Annual,652.73,11.0,0
397720,22.0,Female,5.0,10.0,0.0,15.0,Standard,Quarterly,539.6,6.0,0
341224,32.0,Male,13.0,22.0,3.0,7.0,Standard,Quarterly,797.64,4.0,0
401645,49.0,Female,2.0,21.0,1.0,6.0,Premium,Quarterly,514.55,3.0,0
95738,25.0,Male,2.0,8.0,3.0,9.0,Standard,Annual,954.0,28.0,1
49138,22.0,Female,17.0,29.0,9.0,18.0,Basic,Quarterly,938.0,29.0,1
314344,46.0,Female,44.0,22.0,0.0,6.0,Standard,Quarterly,934.69,3.0,0
136391,55.0,Male,5.0,19.0,2.0,11.0,Standard,Quarterly,211.0,22.0,1
443994,38.0,Female,1.0,17.0,1.0,16.0,Standard,Annual,636.28,6.0,0
151213,28.0,Male,2.0,15.0,5.0,10.0,Standard,Annual,158.0,3.0,1
288507,37.0,Male,23.0,21.0,1.0,5.0,Basic,Annual,947.54,19.0,0
347704,43.0,Female,14.0,15.0,3.0,10.0,Standard,Annual,879.09,5.0,0
211338,31.0,Male,18.0,7.0,2.0,27.0,Standard,Monthly,532.91,20.0,1
65173,31.0,Female,22.0,11.0,3.0,27.0,Basic,Annual,325.0,15.0,1
318660,48.0,Male,2.0,22.0,3.0,5.0,Standard,Annual,585.68,1.0,0
33650,60.0,Male,58.0,27.0,1.0,9.0,Standard,Monthly,243.0,26.0,1
158813,56.0,Male,1.0,8.0,3.0,4.0,Premium,Quarterly,672.0,7.0,1
229912,28.0,Male,10.0,28.0,4.0,18.0,Standard,Annual,403.25,9.0,1
169040,29.0,Male,33.0,7.0,0.0,29.0,Standard,Quarterly,702.0,20.0,1
156638,58.0,Female,42.0,14.0,5.0,24.0,Standard,Annual,416.0,12.0,1
49126,55.0,Male,28.0,24.0,5.0,11.0,Standard,Monthly,974.0,4.0,1
137322,30.0,Male,23.0,1.0,8.0,11.0,Premium,Annual,632.0,20.0,1
378176,46.0,Female,17.0,23.0,1.0,5.0,Basic,Quarterly,907.22,12.0,0
20082,64.0,Female,23.0,25.0,7.0,7.0,Standard,Quarterly,638.0,24.0,1
326358,35.0,Female,1.0,5.0,1.0,6.0,Standard,Annual,684.03,5.0,0
98208,41.0,Female,2.0,24.0,3.0,2.0,Basic,Monthly,554.0,4.0,1
174894,46.0,Male,7.0,16.0,0.0,29.0,Standard,Quarterly,181.0,9.0,1
293219,30.0,Female,19.0,27.0,1.0,7.0,Premium,Quarterly,829.3,12.0,0
366090,22.0,Female,1.0,3.0,1.0,0.0,Premium,Annual,893.93,7.0,0
301199,50.0,Male,2.0,7.0,3.0,10.0,Premium,Annual,570.56,2.0,0
300997,26.0,Male,10.0,21.0,1.0,16.0,Standard,Annual,520.29,28.0,0
247538,57.0,Female,3.0,30.0,9.0,5.0,Basic,Annual,288.34,27.0,1
428059,47.0,Male,12.0,27.0,1.0,19.0,Standard,Quarterly,902.47,23.0,0
21173,61.0,Female,57.0,8.0,1.0,26.0,Premium,Quarterly,937.0,28.0,1
128623,42.0,Male,15.0,28.0,9.0,3.0,Premium,Quarterly,241.0,4.0,1
11939,20.0,Female,51.0,19.0,2.0,5.0,Basic,Quarterly,349.0,13.0,1
328917,27.0,Male,2.0,3.0,0.0,5.0,Standard,Annual,633.74,8.0,0
314308,28.0,Male,20.0,16.0,2.0,6.0,Standard,Annual,733.03,16.0,0
119794,49.0,Male,7.0,27.0,7.0,27.0,Basic,Monthly,506.0,28.0,1
9209,58.0,Male,18.0,17.0,10.0,16.0,Basic,Monthly,644.0,2.0,1
103309,34.0,Female,15.0,24.0,7.0,24.0,Standard,Annual,941.0,14.0,1
234605,32.0,Female,50.0,26.0,3.0,16.0,Premium,Quarterly,966.44,28.0,1
442856,31.0,Female,37.0,27.0,1.0,11.0,Standard,Annual,532.22,11.0,0
161140,43.0,Female,30.0,13.0,8.0,26.0,Basic,Annual,382.0,6.0,1
219735,65.0,Female,3.0,17.0,3.0,19.0,Basic,Monthly,632.81,5.0,1
138581,51.0,Male,11.0,17.0,8.0,7.0,Standard,Quarterly,204.0,29.0,1
215141,33.0,Female,40.0,29.0,0.0,24.0,Standard,Annual,735.19,23.0,1
235159,61.0,Male,27.0,11.0,10.0,23.0,Premium,Annual,529.78,28.0,1
339589,37.0,Male,27.0,9.0,1.0,8.0,Standard,Quarterly,999.28,30.0,0
13639,31.0,Female,42.0,8.0,9.0,16.0,Basic,Annual,962.0,4.0,1
184293,26.0,Female,6.0,12.0,0.0,17.0,Standard,Quarterly,513.0,20.0,1
318097,43.0,Male,37.0,27.0,0.0,18.0,Standard,Quarterly,966.66,27.0,0
142378,39.0,Female,29.0,23.0,0.0,0.0,Basic,Quarterly,817.0,16.0,1
152304,43.0,Male,5.0,6.0,2.0,25.0,Premium,Annual,771.0,16.0,1
150716,33.0,Male,13.0,27.0,5.0,2.0,Premium,Quarterly,334.0,25.0,1
140009,39.0,Female,10.0,16.0,3.0,21.0,Standard,Annual,944.0,6.0,1
20094,51.0,Male,2.0,10.0,10.0,12.0,Basic,Monthly,504.0,16.0,1
389645,36.0,Male,10.0,15.0,3.0,10.0,Standard,Annual,905.32,5.0,0
247281,53.0,Female,45.0,5.0,0.0,14.0,Basic,Quarterly,318.48,16.0,1
37333,65.0,Female,7.0,4.0,7.0,17.0,Basic,Quarterly,392.0,24.0,1
1176,63.0,Female,10.0,19.0,8.0,25.0,Basic,Monthly,829.0,19.0,1
242861,46.0,Female,25.0,24.0,5.0,19.0,Standard,Quarterly,584.38,17.0,1
234339,21.0,Female,2.0,14.0,1.0,20.0,Basic,Quarterly,558.26,24.0,1
120617,61.0,Female,5.0,26.0,3.0,9.0,Standard,Monthly,195.0,27.0,1
16581,33.0,Male,33.0,9.0,3.0,5.0,Basic,Annual,847.0,20.0,0
149533,31.0,Female,37.0,5.0,5.0,5.0,Premium,Quarterly,106.0,29.0,1
121664,46.0,Female,11.0,22.0,10.0,24.0,Standard,Annual,740.0,6.0,1
401833,31.0,Female,23.0,29.0,1.0,8.0,Premium,Annual,870.48,15.0,0
97350,52.0,Male,20.0,10.0,9.0,29.0,Standard,Annual,717.0,15.0,1
302586,36.0,Male,28.0,27.0,2.0,2.0,Premium,Quarterly,673.02,11.0,0
419689,46.0,Male,9.0,20.0,2.0,19.0,Basic,Quarterly,888.32,2.0,0
128992,47.0,Female,18.0,28.0,1.0,10.0,Basic,Monthly,127.0,19.0,1
284922,24.0,Female,1.0,3.0,0.0,2.0,Standard,Annual,967.63,9.0,0
139705,33.0,Male,12.0,9.0,1.0,26.0,Basic,Annual,289.0,1.0,1
276190,31.0,Female,2.0,11.0,0.0,0.0,Premium,Quarterly,961.41,14.0,0
163396,64.0,Male,19.0,18.0,9.0,17.0,Standard,Quarterly,424.0,10.0,1
401932,43.0,Male,7.0,19.0,0.0,8.0,Premium,Quarterly,820.22,5.0,0
417566,19.0,Male,39.0,25.0,0.0,5.0,Premium,Quarterly,612.28,20.0,0
105259,29.0,Male,19.0,13.0,10.0,20.0,Standard,Monthly,301.0,28.0,1
347158,41.0,Male,10.0,6.0,2.0,14.0,Basic,Annual,949.0,13.0,0
333005,35.0,Male,1.0,4.0,0.0,20.0,Premium,Quarterly,863.82,7.0,0
268863,47.0,Male,27.0,24.0,2.0,18.0,Basic,Quarterly,628.55,26.0,0
133883,64.0,Female,21.0,26.0,0.0,9.0,Basic,Annual,694.0,23.0,1
73924,46.0,Male,10.0,15.0,0.0,10.0,Basic,Monthly,989.0,11.0,1
211947,32.0,Male,3.0,8.0,10.0,23.0,Premium,Monthly,834.14,22.0,1
340683,28.0,Male,3.0,14.0,0.0,3.0,Premium,Annual,707.1,13.0,0
321109,27.0,Female,20.0,19.0,2.0,20.0,Basic,Quarterly,640.99,15.0,0
165388,38.0,Male,2.0,26.0,6.0,10.0,Standard,Monthly,403.0,24.0,1
109995,60.0,Male,30.0,13.0,6.0,6.0,Standard,Monthly,476.0,15.0,1
293025,20.0,Male,12.0,20.0,0.0,7.0,Standard,Quarterly,741.72,1.0,0
52464,30.0,Male,60.0,13.0,0.0,19.0,Premium,Monthly,313.0,15.0,1
425294,48.0,Male,12.0,21.0,2.0,14.0,Basic,Annual,565.5,25.0,0
86851,48.0,Male,1.0,13.0,4.0,12.0,Standard,Monthly,137.0,25.0,1
200499,44.0,Female,2.0,6.0,0.0,21.0,Standard,Monthly,923.0,14.0,1
121893,53.0,Male,12.0,19.0,2.0,17.0,Premium,Annual,393.0,19.0,1
135011,37.0,Male,47.0,15.0,10.0,10.0,Basic,Annual,873.0,26.0,1
159152,48.0,Male,2.0,10.0,2.0,17.0,Premium,Monthly,602.0,21.0,1
187941,45.0,Female,54.0,29.0,5.0,13.0,Premium,Quarterly,137.0,14.0,1
153996,23.0,Male,28.0,24.0,7.0,3.0,Standard,Annual,210.0,4.0,1
429551,20.0,Female,4.0,17.0,2.0,6.0,Standard,Quarterly,668.69,7.0,0
119687,39.0,Male,9.0,7.0,5.0,27.0,Premium,Monthly,536.0,21.0,1
7727,64.0,Male,2.0,10.0,6.0,3.0,Premium,Annual,399.0,27.0,1
131821,48.0,Female,11.0,1.0,1.0,22.0,Standard,Monthly,326.0,27.0,1
442620,26.0,Male,11.0,15.0,0.0,9.0,Basic,Quarterly,849.58,5.0,0
233640,30.0,Female,54.0,11.0,3.0,25.0,Standard,Monthly,493.78,15.0,1
403136,21.0,Female,59.0,27.0,0.0,12.0,Premium,Quarterly,565.92,5.0,0
422515,25.0,Female,33.0,9.0,2.0,1.0,Basic,Quarterly,737.02,2.0,0
175111,63.0,Male,5.0,14.0,5.0,11.0,Premium,Monthly,398.0,2.0,1
430916,44.0,Female,20.0,18.0,0.0,5.0,Premium,Quarterly,530.35,9.0,0
310670,36.0,Male,57.0,11.0,0.0,10.0,Basic,Annual,965.79,22.0,0
120463,57.0,Female,4.0,25.0,10.0,7.0,Premium,Quarterly,573.0,17.0,1
209658,33.0,Male,10.0,5.0,9.0,30.0,Standard,Annual,913.89,16.0,1
316883,36.0,Male,59.0,13.0,0.0,4.0,Standard,Quarterly,842.38,15.0,0
7514,52.0,Female,2.0,2.0,4.0,23.0,Standard,Quarterly,677.0,11.0,1
45363,39.0,Female,2.0,6.0,9.0,8.0,Standard,Monthly,537.0,10.0,1
263698,21.0,Male,25.0,28.0,1.0,15.0,Premium,Annual,971.04,4.0,0
16906,47.0,Male,1.0,26.0,10.0,6.0,Premium,Annual,711.0,16.0,1
90060,38.0,Male,10.0,9.0,0.0,25.0,Standard,Monthly,726.0,12.0,1
94112,40.0,Female,56.0,13.0,10.0,5.0,Standard,Monthly,722.0,30.0,1
84506,49.0,Male,2.0,10.0,8.0,3.0,Standard,Quarterly,526.0,24.0,1
5507,54.0,Female,15.0,6.0,4.0,6.0,Basic,Quarterly,450.0,25.0,1
29671,23.0,Female,9.0,1.0,4.0,7.0,Basic,Quarterly,883.0,11.0,1
116094,57.0,Female,21.0,1.0,1.0,26.0,Premium,Monthly,952.0,24.0,1
330060,50.0,Male,9.0,24.0,2.0,16.0,Standard,Annual,767.69,14.0,0
157127,34.0,Male,1.0,20.0,8.0,2.0,Basic,Monthly,719.0,25.0,1
166773,36.0,Female,33.0,6.0,4.0,26.0,Premium,Annual,454.0,22.0,1
330311,33.0,Male,39.0,18.0,0.0,4.0,Premium,Annual,519.04,29.0,0
35045,18.0,Male,45.0,1.0,10.0,30.0,Premium,Annual,773.0,9.0,1
174754,36.0,Male,23.0,12.0,9.0,8.0,Standard,Quarterly,721.0,2.0,1
5282,55.0,Male,18.0,19.0,7.0,1.0,Basic,Annual,248.0,11.0,1
46402,23.0,Female,18.0,1.0,6.0,2.0,Standard,Annual,435.0,29.0,1
285506,45.0,Female,2.0,27.0,4.0,5.0,Premium,Annual,814.37,15.0,0
47119,22.0,Male,7.0,20.0,4.0,16.0,Basic,Annual,200.0,5.0,1
154665,40.0,Male,11.0,8.0,5.0,17.0,Premium,Annual,784.0,30.0,1
53122,60.0,Female,45.0,2.0,3.0,28.0,Premium,Monthly,358.0,5.0,1
267863,36.0,Male,33.0,1.0,1.0,17.0,Basic,Annual,945.76,6.0,0
2724,44.0,Male,44.0,23.0,7.0,7.0,Basic,Quarterly,833.0,1.0,1
442166,35.0,Female,47.0,9.0,1.0,4.0,Premium,Quarterly,934.54,15.0,0
408068,37.0,Male,9.0,21.0,0.0,20.0,Basic,Annual,836.84,11.0,0
415289,42.0,Male,8.0,1.0,1.0,17.0,Premium,Quarterly,725.82,24.0,0
417438,49.0,Male,22.0,18.0,4.0,1.0,Standard,Quarterly,741.17,29.0,0
350538,27.0,Female,19.0,22.0,0.0,1.0,Premium,Quarterly,858.25,5.0,0
382158,37.0,Female,50.0,6.0,1.0,16.0,Basic,Quarterly,589.99,9.0,0
1301,41.0,Female,2.0,23.0,5.0,22.0,Basic,Monthly,610.0,16.0,1
41142,39.0,Male,2.0,20.0,0.0,4.0,Standard,Monthly,444.0,22.0,1
264622,33.0,Female,10.0,26.0,3.0,11.0,Standard,Annual,740.08,8.0,0
119416,41.0,Female,6.0,30.0,2.0,23.0,Premium,Annual,922.0,5.0,1
336978,38.0,Male,40.0,18.0,2.0,14.0,Basic,Annual,913.15,24.0,0
383402,44.0,Male,44.0,13.0,3.0,13.0,Standard,Quarterly,626.89,13.0,0
210702,48.0,Female,6.0,30.0,3.0,14.0,Basic,Monthly,753.87,1.0,1
72195,38.0,Male,1.0,1.0,5.0,13.0,Standard,Annual,636.0,30.0,1
119902,52.0,Female,21.0,2.0,8.0,18.0,Basic,Monthly,160.0,1.0,1
22425,50.0,Male,13.0,10.0,4.0,25.0,Basic,Monthly,690.0,23.0,1
180159,63.0,Male,9.0,1.0,8.0,14.0,Basic,Monthly,467.0,13.0,1
52258,47.0,Male,10.0,9.0,8.0,26.0,Premium,Quarterly,287.0,23.0,1
12037,20.0,Male,33.0,3.0,6.0,8.0,Basic,Quarterly,464.0,11.0,1
248194,43.0,Female,35.0,14.0,0.0,24.0,Basic,Monthly,845.21,24.0,1
299221,28.0,Female,49.0,15.0,2.0,18.0,Basic,Quarterly,575.5,6.0,0
109985,19.0,Male,27.0,25.0,8.0,23.0,Basic,Annual,236.0,15.0,1
235214,19.0,Male,33.0,27.0,7.0,6.0,Standard,Quarterly,175.53,8.0,1
