CustomerID,Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Plan Tier,Contract Length,Total Spend,Last Interaction,Churn
31670,26.0,Male,16.0,12.0,2.0,14.0,Standard,Annual,634.0,15.0,0
378168,50.0,Male,30.0,23.0,3.0,13.0,Basic,Annual,937.8,1.0,0
355610,50.0,Male,54.0,27.0,1.0,16.0,Standard,Annual,582.5,21.0,0
99351,46.0,Male,59.0,25.0,6.0,17.0,Premium,Annual,972.0,25.0,1
368060,48.0,Male,22.0,25.0,1.0,17.0,Basic,Quarterly,533.02,27.0,0
46941,59.0,Female,14.0,11.0,0.0,3.0,Premium,Annual,208.0,19.0,1
167065,54.0,Male,43.0,18.0,7.0,19.0,Basic,Annual,405.0,9.0,1
297135,48.0,Male,13.0,27.0,2.0,3.0,Basic,Annual,641.7,21.0,0
84914,65.0,Female,38.0,17.0,10.0,4.0,Basic,Quarterly,649.0,6.0,1
39952,28.0,Female,38.0,14.0,0.0,26.0,Basic,Quarterly,892.0,3.0,1
33440,56.0,Male,20.0,2.0,4.0,13.0,Basic,Quarterly,727.0,27.0,1
214140,45.0,Female,32.0,24.0,3.0,23.0,Standard,Monthly,625.22,13.0,1
357954,46.0,Female,17.0,29.0,1.0,10.0,Premium,Annual,565.46,4.0,0
114925,41.0,Female,22.0,7.0,6.0,4.0,Standard,Annual,754.0,1.0,1
110727,47.0,Male,38.0,21.0,9.0,18.0,Basic,Monthly,152.0,12.0,1
56848,61.0,Male,30.0,8.0,2.0,30.0,Standard,Quarterly,567.0,26.0,1
443307,41.0,Female,24.0,14.0,4.0,7.0,Premium,Annual,759.77,3.0,0
255178,40.0,Female,27.0,2.0,9.0,2.0,Basic,Monthly,810.85,6.0,1
430864,45.0,Female,50.0,14.0,2.0,4.0,Basic,Annual,714.58,3.0,0
227921,65.0,Male,51.0,15.0,0.0,28.0,Premium,Quarterly,888.9,30.0,1
65412,35.0,Male,50.0,28.0,9.0,27.0,Basic,Annual,626.0,25.0,1
122322,51.0,Male,21.0,25.0,8.0,30.0,Premium,Quarterly,376.0,12.0,1
343544,46.0,Male,10.0,13.0,3.0,0.0,Standard,Quarterly,856.75,7.0,0
103165,49.0,Male,8.0,2.0,5.0,21.0,Basic,Quarterly,266.0,2.0,1
41468,53.0,Female,59.0,15.0,0.0,16.0,Basic,Monthly,842.0,19.0,1
21092,35.0,Female,12.0,22.0,7.0,22.0,Standard,Quarterly,355.0,2.0,1
183349,31.0,Male,55.0,18.0,7.0,17.0,Basic,Quarterly,476.0,1.0,1
227281,38.0,Male,17.0,18.0,7.0,2.0,Basic,Quarterly,397.61,22.0,1
5655,58.0,Female,59.0,28.0,5.0,12.0,Basic,Monthly,867.0,13.0,1
293370,46.0,Female,36.0,17.0,0.0,1.0,Premium,Quarterly,600.49,12.0,0
53253,57.0,Female,30.0,23.0,1.0,27.0,Basic,Annual,571.0,12.0,1
158103,47.0,Female,25.0,4.0,10.0,29.0,Basic,Quarterly,941.0,3.0,1
331802,44.0,Female,40.0,4.0,4.0,12.0,Basic,Annual,569.44,2.0,0
180876,23.0,Female,40.0,29.0,10.0,1.0,Standard,Quarterly,495.0,22.0,1
404636,40.0,Male,38.0,2.0,1.0,1.0,Basic,Annual,521.24,27.0,0
194080,61.0,Male,49.0,23.0,10.0,17.0,Standard,Quarterly,693.0,26.0,1
158358,65.0,Male,14.0,9.0,5.0,28.0,Basic,Monthly,304.0,2.0,1
11393,30.0,Female,16.0,14.0,0.0,20.0,Basic,Quarterly,369.0,17.0,1
216759,65.0,Male,55.0,19.0,0.0,30.0,Standard,Quarterly,362.65,18.0,1
71612,53.0,Male,17.0,14.0,7.0,9.0,Premium,Annual,466.0,30.0,1
177958,41.0,Male,24.0,27.0,3.0,0.0,Basic,Quarterly,999.0,25.0,0
17398,49.0,Male,52.0,3.0,0.0,9.0,Premium,Monthly,522.0,1.0,1
432254,24.0,Male,11.0,12.0,2.0,6.0,Basic,Quarterly,786.79,19.0,0
25658,42.0,Female,54.0,29.0,3.0,27.0,Standard,Monthly,422.0,8.0,1
312779,36.0,Male,16.0,15.0,2.0,12.0,Standard,Annual,733.97,9.0,0
274190,22.0,Female,46.0,15.0,2.0,5.0,Basic,Annual,752.32,15.0,0
424724,40.0,Male,40.0,24.0,4.0,2.0,Basic,Quarterly,775.92,15.0,0
296872,45.0,Female,53.0,11.0,0.0,0.0,Basic,Quarterly,964.71,1.0,0
94112,40.0,Female,56.0,13.0,10.0,5.0,Standard,Monthly,722.0,30.0,1
225239,37.0,Male,14.0,18.0,5.0,19.0,Standard,Quarterly,451.72,9.0,1
336600,46.0,Female,47.0,23.0,2.0,1.0,Premium,Annual,852.87,14.0,0
351992,47.0,Male,44.0,8.0,2.0,7.0,Basic,Quarterly,515.65,8.0,0
259315,45.0,Female,9.0,25.0,0.0,23.0,Premium,Annual,453.23,20.0,1
4532,35.0,Male,41.0,21.0,0.0,15.0,Basic,Monthly,393.0,17.0,1
265204,18.0,Male,54.0,21.0,1.0,1.0,Premium,Annual,929.96,3.0,0
295292,46.0,Male,18.0,29.0,3.0,14.0,Premium,Annual,718.39,11.0,0
278828,28.0,Male,3.0,15.0,1.0,13.0,Standard,Annual,887.75,23.0,0
220632,56.0,Female,17.0,26.0,8.0,26.0,Standard,Quarterly,584.04,5.0,1
189422,22.0,Male,39.0,8.0,2.0,14.0,Basic,Annual,768.0,12.0,0
418900,48.0,Male,31.0,18.0,0.0,9.0,Premium,Quarterly,851.57,18.0,0
114680,56.0,Female,7.0,14.0,2.0,4.0,Basic,Annual,330.0,2.0,1
61284,29.0,Female,39.0,9.0,2.0,16.0,Basic,Monthly,525.0,11.0,1
211966,38.0,Female,60.0,27.0,2.0,18.0,Standard,Monthly,711.21,18.0,1
216259,63.0,Male,35.0,26.0,3.0,13.0,Basic,Quarterly,129.27,17.0,1
438681,41.0,Female,18.0,17.0,4.0,3.0,Premium,Annual,768.66,11.0,0
68848,56.0,Female,26.0,26.0,10.0,24.0,Basic,Annual,224.0,5.0,1
352225,50.0,Male,5.0,13.0,2.0,17.0,Premium,Quarterly,501.63,4.0,0
201992,36.0,Female,35.0,7.0,4.0,18.0,Basic,Monthly,766.0,13.0,1
95822,55.0,Male,54.0,9.0,6.0,28.0,Premium,Monthly,942.0,9.0,1
286730,36.0,Male,43.0,15.0,0.0,6.0,Premium,Quarterly,755.07,11.0,0
266809,38.0,Male,58.0,10.0,1.0,8.0,Basic,Quarterly,639.37,15.0,0
312056,19.0,Male,52.0,12.0,0.0,20.0,Standard,Quarterly,577.62,19.0,0
157496,44.0,Female,26.0,7.0,4.0,1.0,Basic,Monthly,884.0,17.0,1
240239,38.0,Female,10.0,15.0,1.0,10.0,Standard,Monthly,221.56,30.0,1
266424,27.0,Male,30.0,30.0,1.0,8.0,Premium,Annual,591.14,12.0,0
272903,37.0,Male,9.0,22.0,0.0,2.0,Premium,Quarterly,733.6,2.0,0
86524,39.0,Female,40.0,8.0,5.0,4.0,Basic,Quarterly,686.0,19.0,1
48573,38.0,Female,12.0,28.0,4.0,7.0,Premium,Annual,941.0,4.0,1
279910,30.0,Male,56.0,21.0,3.0,6.0,Premium,Quarterly,611.75,4.0,0
273575,32.0,Male,5.0,25.0,0.0,11.0,Standard,Quarterly,568.29,18.0,0
411037,29.0,Female,39.0,10.0,2.0,5.0,Standard,Quarterly,924.54,10.0,0
95411,22.0,Male,20.0,12.0,2.0,22.0,Standard,Monthly,586.0,12.0,1
205845,46.0,Female,41.0,22.0,8.0,10.0,Standard,Monthly,288.48,22.0,1
202518,46.0,Male,42.0,13.0,8.0,10.0,Premium,Annual,583.0,28.0,1
179987,42.0,Female,4.0,28.0,5.0,21.0,Standard,Quarterly,372.0,22.0,1
426388,30.0,Female,16.0,12.0,2.0,16.0,Basic,Annual,521.17,3.0,0
90905,50.0,Male,12.0,9.0,7.0,19.0,Premium,Annual,596.0,7.0,1
53784,56.0,Female,31.0,5.0,7.0,28.0,Standard,Annual,756.0,29.0,1
353412,50.0,Male,53.0,1.0,1.0,17.0,Premium,Quarterly,703.25,3.0,0
362168,36.0,Female,58.0,25.0,0.0,2.0,Standard,Annual,943.16,6.0,0
51267,34.0,Female,36.0,24.0,3.0,29.0,Premium,Quarterly,648.0,26.0,1
379095,45.0,Female,43.0,27.0,3.0,3.0,Premium,Quarterly,522.65,2.0,0
409935,45.0,Female,20.0,29.0,1.0,0.0,Basic,Quarterly,866.18,13.0,0
75516,37.0,Male,52.0,9.0,9.0,11.0,Standard,Quarterly,198.0,8.0,1
7208,49.0,Female,41.0,18.0,0.0,2.0,Standard,Annual,835.0,29.0,1
322476,29.0,Male,34.0,1.0,0.0,15.0,Premium,Annual,839.93,9.0,0
44285,18.0,Female,14.0,27.0,4.0,2.0,Standard,Quarterly,823.0,12.0,1
240316,42.0,Male,24.0,9.0,4.0,1.0,Premium,Monthly,200.86,28.0,1
32669,54.0,Male,50.0,29.0,0.0,2.0,Standard,Quarterly,741.0,6.0,1
204123,28.0,Female,35.0,7.0,5.0,9.0,Premium,Annual,981.27,26.0,1
41650,62.0,Female,60.0,29.0,7.0,1.0,Standard,Annual,279.0,12.0,1
188497,47.0,Male,26.0,20.0,5.0,15.0,Standard,Annual,414.0,28.0,1
150909,19.0,Male,5.0,20.0,6.0,26.0,Premium,Annual,570.0,5.0,1
143732,22.0,Male,20.0,8.0,5.0,23.0,Standard,Quarterly,218.0,12.0,1
165883,40.0,Female,26.0,28.0,2.0,26.0,Basic,Annual,835.0,17.0,1
362093,48.0,Male,41.0,21.0,4.0,0.0,Standard,Quarterly,997.72,26.0,0
194291,21.0,Female,59.0,11.0,7.0,14.0,Basic,Monthly,361.0,24.0,1
94669,59.0,Female,19.0,29.0,1.0,3.0,Standard,Monthly,500.0,7.0,1
250434,39.0,Female,57.0,8.0,10.0,27.0,Premium,Quarterly,163.18,26.0,1
402211,42.0,Male,36.0,24.0,3.0,5.0,Premium,Annual,958.28,6.0,0
223419,59.0,Female,14.0,19.0,5.0,15.0,Premium,Annual,741.87,21.0,1
230502,59.0,Male,25.0,30.0,5.0,18.0,Standard,Monthly,861.35,24.0,1
25035,57.0,Female,52.0,22.0,8.0,2.0,Basic,Annual,208.0,22.0,1
323190,22.0,Male,41.0,9.0,2.0,18.0,Premium,Quarterly,665.23,13.0,0
246023,62.0,Female,12.0,20.0,2.0,1.0,Basic,Quarterly,536.93,26.0,1
355368,47.0,Male,43.0,14.0,4.0,14.0,Premium,Quarterly,807.71,27.0,0
120933,27.0,Male,50.0,15.0,2.0,17.0,Standard,Monthly,479.0,7.0,1
159029,42.0,Female,12.0,21.0,5.0,18.0,Premium,Quarterly,271.0,25.0,1
88626,30.0,Male,33.0,18.0,1.0,30.0,Standard,Quarterly,826.0,10.0,1
412566,37.0,Male,46.0,20.0,1.0,20.0,Premium,Quarterly,673.14,17.0,0
192990,60.0,Male,23.0,23.0,3.0,13.0,Basic,Monthly,556.0,9.0,1
202271,25.0,Male,56.0,13.0,5.0,25.0,Basic,Quarterly,817.0,27.0,1
419813,47.0,Male,13.0,18.0,4.0,8.0,Premium,Annual,884.28,9.0,0
275869,29.0,Female,25.0,28.0,1.0,0.0,Basic,Annual,868.58,6.0,0
216472,35.0,Male,16.0,7.0,7.0,8.0,Basic,Monthly,876.37,7.0,1
269194,38.0,Male,38.0,16.0,3.0,0.0,Standard,Annual,562.97,27.0,0
239073,51.0,Male,11.0,29.0,10.0,8.0,Standard,Monthly,798.41,14.0,1
208423,27.0,Female,34.0,17.0,3.0,17.0,Premium,Annual,236.86,25.0,1
375367,38.0,Female,30.0,23.0,2.0,3.0,Standard,Annual,917.24,10.0,0
306476,29.0,Male,50.0,9.0,0.0,2.0,Basic,Annual,523.07,16.0,0
341871,18.0,Male,12.0,25.0,1.0,18.0,Basic,Annual,691.86,8.0,0
237280,51.0,Female,56.0,9.0,0.0,25.0,Premium,Annual,538.06,28.0,1
173381,40.0,Female,52.0,12.0,3.0,13.0,Standard,Monthly,673.0,13.0,1
423627,24.0,Male,21.0,30.0,1.0,0.0,Basic,Quarterly,815.63,27.0,0
246827,29.0,Female,24.0,29.0,9.0,24.0,Premium,Annual,441.95,1.0,1
383205,47.0,Male,36.0,8.0,1.0,19.0,Standard,Annual,784.0,23.0,0
273428,48.0,Male,52.0,16.0,1.0,10.0,Basic,Annual,506.12,22.0,0
398351,38.0,Male,1.0,8.0,2.0,2.0,Standard,Quarterly,534.61,10.0,0
135657,32.0,Female,52.0,6.0,6.0,30.0,Basic,Monthly,564.0,10.0,1
53501,39.0,Male,11.0,18.0,7.0,2.0,Basic,Annual,949.0,14.0,1
28213,52.0,Male,1.0,18.0,2.0,20.0,Basic,Annual,252.0,8.0,1
61553,39.0,Male,13.0,5.0,1.0,23.0,Premium,Annual,688.0,19.0,1
99633,56.0,Female,14.0,14.0,4.0,26.0,Basic,Monthly,339.0,26.0,1
430104,24.0,Female,7.0,19.0,0.0,5.0,Basic,Quarterly,751.66,13.0,0
411016,30.0,Male,49.0,19.0,1.0,13.0,Basic,Annual,969.81,7.0,0
78081,26.0,Male,1.0,1.0,1.0,24.0,Standard,Monthly,928.0,23.0,1
5106,20.0,Female,35.0,21.0,9.0,18.0,Standard,Monthly,575.0,29.0,1
25605,35.0,Male,13.0,1.0,10.0,29.0,Standard,Annual,650.0,30.0,1
305185,49.0,Female,36.0,13.0,2.0,20.0,Standard,Quarterly,713.27,5.0,0
48888,45.0,Male,45.0,1.0,6.0,3.0,Basic,Annual,449.0,23.0,1
150935,45.0,Female,30.0,29.0,1.0,14.0,Premium,Monthly,383.0,28.0,1
37516,36.0,Male,20.0,16.0,10.0,17.0,Standard,Annual,728.0,28.0,1
430702,48.0,Female,28.0,21.0,4.0,8.0,Premium,Quarterly,919.82,15.0,0
180599,19.0,Male,9.0,18.0,6.0,12.0,Premium,Annual,187.0,19.0,1
408139,29.0,Female,11.0,16.0,1.0,18.0,Premium,Annual,532.4,11.0,0
151861,29.0,Male,4.0,18.0,6.0,7.0,Standard,Quarterly,859.0,4.0,1
421968,46.0,Female,33.0,28.0,1.0,6.0,Standard,Quarterly,609.49,10.0,0
110566,22.0,Female,39.0,18.0,5.0,6.0,Basic,Quarterly,817.0,28.0,1
431536,47.0,Male,45.0,2.0,3.0,8.0,Premium,Quarterly,603.84,17.0,0
235162,35.0,Female,22.0,6.0,10.0,8.0,Basic,Quarterly,471.77,22.0,1
207800,57.0,Female,12.0,11.0,1.0,11.0,Premium,Monthly,632.58,13.0,1
401362,50.0,Female,28.0,16.0,0.0,17.0,Basic,Quarterly,529.0,14.0,0
423782,49.0,Male,29.0,26.0,1.0,15.0,Basic,Annual,715.44,25.0,0
354529,27.0,Male,39.0,30.0,2.0,10.0,Standard,Quarterly,772.67,1.0,0
178057,20.0,Female,6.0,5.0,4.0,27.0,Basic,Quarterly,233.0,27.0,1
211180,64.0,Male,47.0,29.0,0.0,17.0,Basic,Monthly,216.7,30.0,1
401930,40.0,Female,42.0,10.0,3.0,14.0,Standard,Quarterly,703.0,7.0,0
344490,41.0,Male,18.0,21.0,1.0,19.0,Premium,Annual,957.39,1.0,0
276859,40.0,Male,26.0,17.0,4.0,7.0,Basic,Annual,516.17,30.0,0
232551,62.0,Female,1.0,14.0,7.0,28.0,Premium,Monthly,731.31,8.0,1
325482,44.0,Female,52.0,24.0,4.0,9.0,Basic,Annual,512.34,10.0,0
312270,43.0,Male,27.0,12.0,3.0,7.0,Standard,Quarterly,503.83,21.0,0
296119,42.0,Male,46.0,20.0,2.0,18.0,Standard,Annual,575.52,21.0,0
145092,30.0,Female,15.0,2.0,9.0,0.0,Premium,Monthly,287.0,18.0,1
26560,65.0,Female,32.0,7.0,3.0,5.0,Standard,Monthly,853.0,9.0,1
407016,25.0,Male,57.0,3.0,1.0,5.0,Premium,Annual,710.36,10.0,0
187410,30.0,Male,17.0,22.0,0.0,28.0,Basic,Monthly,210.0,21.0,1
439814,34.0,Female,50.0,20.0,0.0,17.0,Basic,Annual,845.92,3.0,0
150201,25.0,Female,3.0,28.0,7.0,24.0,Premium,Annual,956.0,23.0,1
52954,50.0,Male,59.0,20.0,3.0,17.0,Basic,Monthly,227.0,5.0,1
8463,20.0,Female,3.0,6.0,4.0,5.0,Standard,Annual,638.0,29.0,1
36324,32.0,Female,50.0,16.0,6.0,11.0,Standard,Monthly,413.0,25.0,1
349170,48.0,Female,1.0,3.0,1.0,1.0,Standard,Annual,550.39,13.0,0
234517,46.0,Male,34.0,15.0,10.0,16.0,Standard,Quarterly,307.45,18.0,1
441472,32.0,Female,11.0,12.0,3.0,0.0,Standard,Annual,930.02,4.0,0
188869,18.0,Male,47.0,18.0,6.0,13.0,Premium,Annual,997.0,9.0,1
256095,26.0,Male,21.0,5.0,6.0,27.0,Standard,Annual,744.9,6.0,1
201771,55.0,Male,41.0,6.0,0.0,0.0,Basic,Quarterly,436.0,9.0,1
288206,30.0,Male,30.0,18.0,0.0,19.0,Basic,Annual,583.4,24.0,0
290767,32.0,Male,35.0,2.0,0.0,11.0,Standard,Annual,980.88,2.0,0
118059,52.0,Female,28.0,17.0,1.0,3.0,Premium,Quarterly,976.0,9.0,1
198803,53.0,Female,38.0,9.0,7.0,4.0,Standard,Quarterly,211.0,5.0,1
278339,18.0,Male,30.0,14.0,1.0,12.0,Standard,Annual,555.74,8.0,0
406592,31.0,Male,42.0,10.0,0.0,20.0,Standard,Quarterly,717.51,18.0,0
306539,35.0,Male,3.0,25.0,0.0,6.0,Standard,Quarterly,735.16,6.0,0
62274,38.0,Male,10.0,20.0,4.0,23.0,Basic,Annual,575.0,16.0,1
120501,42.0,Female,13.0,26.0,0.0,12.0,Premium,Annual,738.0,25.0,1
123902,26.0,Male,6.0,24.0,0.0,27.0,Basic,Quarterly,196.0,30.0,1
166892,64.0,Female,7.0,23.0,7.0,7.0,Standard,Annual,737.0,6.0,1
25141,65.0,Male,42.0,10.0,1.0,12.0,Standard,Annual,608.0,20.0,1
131969,36.0,Male,19.0,18.0,10.0,24.0,Standard,Monthly,854.0,18.0,1
431005,27.0,Female,20.0,15.0,1.0,7.0,Premium,Annual,689.72,8.0,0
422218,36.0,Male,4.0,22.0,3.0,12.0,Standard,Quarterly,715.19,22.0,0
118818,43.0,Male,6.0,4.0,6.0,9.0,Basic,Annual,765.0,18.0,1
6582,26.0,Male,53.0,14.0,9.0,30.0,Premium,Annual,180.0,6.0,1
255349,25.0,Male,30.0,11.0,5.0,20.0,Premium,Monthly,450.33,1.0,1
183603,55.0,Male,31.0,18.0,7.0,10.0,Basic,Annual,667.0,4.0,1
322602,26.0,Male,55.0,21.0,2.0,3.0,Standard,Annual,525.62,1.0,0
297012,48.0,Male,24.0,27.0,1.0,0.0,Standard,Annual,571.83,20.0,0
158772,55.0,Female,38.0,14.0,7.0,9.0,Basic,Quarterly,126.0,15.0,1
397839,36.0,Male,47.0,2.0,1.0,7.0,Premium,Annual,566.36,29.0,0
424934,20.0,Male,56.0,16.0,1.0,2.0,Standard,Quarterly,524.56,13.0,0
118236,23.0,Female,11.0,2.0,7.0,16.0,Premium,Monthly,791.0,4.0,1
85978,58.0,Male,43.0,24.0,9.0,8.0,Premium,Quarterly,383.0,21.0,1
282381,25.0,Male,50.0,22.0,2.0,14.0,Standard,Quarterly,806.39,25.0,0
232555,20.0,Male,9.0,4.0,7.0,20.0,Premium,Monthly,148.63,29.0,1
399633,24.0,Male,39.0,11.0,0.0,12.0,Premium,Annual,998.43,2.0,0
344898,33.0,Male,38.0,1.0,2.0,8.0,Premium,Annual,840.37,8.0,0
316417,40.0,Female,51.0,8.0,2.0,3.0,Standard,Annual,566.81,2.0,0
73578,20.0,Male,57.0,11.0,3.0,17.0,Basic,Annual,973.0,12.0,1
266181,37.0,Male,21.0,14.0,1.0,11.0,Premium,Quarterly,512.11,6.0,0
328519,30.0,Female,4.0,6.0,0.0,18.0,Premium,Annual,947.49,15.0,0
427026,49.0,Male,44.0,26.0,3.0,1.0,Basic,Annual,635.21,11.0,0
259415,64.0,Female,18.0,9.0,3.0,25.0,Standard,Annual,685.79,19.0,1
435037,42.0,Female,33.0,5.0,4.0,10.0,Premium,Annual,540.79,11.0,0
362887,41.0,Male,10.0,17.0,2.0,18.0,Standard,Annual,907.67,13.0,0
179336,25.0,Male,41.0,30.0,1.0,28.0,Basic,Monthly,728.0,14.0,1
432540,41.0,Male,43.0,15.0,2.0,15.0,Standard,Annual,796.81,3.0,0
437524,46.0,Male,8.0,16.0,1.0,0.0,Standard,Quarterly,710.73,23.0,0
331749,39.0,Male,22.0,23.0,0.0,0.0,Standard,Quarterly,841.45,15.0,0
139449,56.0,Female,33.0,26.0,7.0,25.0,Basic,Annual,186.0,17.0,1
412115,28.0,Male,13.0,21.0,1.0,8.0,Premium,Annual,722.68,20.0,0
139895,21.0,Female,53.0,21.0,10.0,9.0,Basic,Monthly,353.0,24.0,1
395187,23.0,Male,20.0,28.0,2.0,8.0,Premium,Annual,796.13,5.0,0
248217,21.0,Male,7.0,21.0,3.0,21.0,Standard,Monthly,836.81,8.0,1
204162,50.0,Male,60.0,20.0,6.0,27.0,Premium,Annual,656.6,18.0,1
297049,27.0,Female,9.0,7.0,0.0,12.0,Basic,Quarterly,780.87,5.0,0
392985,34.0,Male,57.0,7.0,0.0,1.0,Premium,Quarterly,726.22,9.0,0
394563,47.0,Male,48.0,11.0,3.0,17.0,Basic,Annual,781.43,24.0,0
342341,31.0,Male,20.0,25.0,2.0,13.0,Basic,Annual,811.86,28.0,0
124005,48.0,Male,51.0,12.0,2.0,27.0,Basic,Monthly,308.0,26.0,1
198954,61.0,Male,51.0,16.0,5.0,25.0,Premium,Monthly,523.0,23.0,1
280859,20.0,Male,13.0,13.0,0.0,3.0,Standard,Quarterly,795.66,9.0,0
210352,57.0,Male,30.0,2.0,9.0,25.0,Basic,Monthly,331.91,8.0,1
182497,56.0,Male,11.0,23.0,5.0,6.0,Standard,Monthly,840.0,12.0,1
382370,44.0,Female,24.0,19.0,0.0,3.0,Standard,Annual,964.94,3.0,0
351986,42.0,Male,28.0,28.0,4.0,20.0,Premium,Quarterly,630.09,18.0,0
105202,26.0,Male,22.0,10.0,6.0,12.0,Premium,Quarterly,743.0,15.0,1
206881,35.0,Female,38.0,28.0,9.0,6.0,Standard,Quarterly,313.11,27.0,1
162645,18.0,Female,13.0,29.0,4.0,12.0,Standard,Annual,973.0,14.0,1
214407,46.0,Female,46.0,11.0,9.0,27.0,Premium,Quarterly,900.57,21.0,1
193786,56.0,Male,19.0,19.0,9.0,3.0,Basic,Monthly,338.0,26.0,1
256544,63.0,Male,8.0,15.0,4.0,18.0,Basic,Quarterly,307.1,25.0,1
419215,36.0,Male,15.0,26.0,0.0,16.0,Standard,Quarterly,721.44,20.0,0
230668,65.0,Male,57.0,24.0,7.0,7.0,Standard,Monthly,972.8,28.0,1
110964,53.0,Female,51.0,17.0,0.0,10.0,Basic,Monthly,616.0,24.0,1
117102,28.0,Female,26.0,27.0,7.0,18.0,Basic,Quarterly,191.0,1.0,1
380443,41.0,Female,6.0,12.0,3.0,12.0,Standard,Quarterly,562.44,10.0,0
419554,28.0,Female,11.0,6.0,0.0,15.0,Standard,Annual,882.48,9.0,0
375146,46.0,Male,43.0,6.0,1.0,17.0,Premium,Quarterly,568.33,6.0,0
404875,30.0,Female,35.0,22.0,2.0,20.0,Basic,Quarterly,510.88,13.0,0
417118,46.0,Male,46.0,16.0,2.0,1.0,Standard,Quarterly,659.58,27.0,0
249045,64.0,Male,20.0,18.0,2.0,13.0,Basic,Monthly,350.41,21.0,1
324816,35.0,Male,46.0,18.0,0.0,18.0,Standard,Annual,904.87,12.0,0
344558,41.0,Male,47.0,9.0,3.0,18.0,Basic,Quarterly,670.14,13.0,0
419678,42.0,Male,8.0,6.0,3.0,15.0,Premium,Annual,794.45,15.0,0
139856,21.0,Female,26.0,29.0,6.0,3.0,Basic,Quarterly,253.0,18.0,1
104101,39.0,Female,6.0,25.0,0.0,18.0,Premium,Annual,701.0,24.0,1
215136,64.0,Male,36.0,10.0,9.0,9.0,Basic,Monthly,652.77,26.0,1
247419,51.0,Male,33.0,18.0,9.0,4.0,Standard,Quarterly,386.92,26.0,1
344302,36.0,Male,31.0,29.0,1.0,11.0,Standard,Annual,784.96,6.0,0
343474,22.0,Male,6.0,7.0,2.0,11.0,Basic,Quarterly,606.13,6.0,0
212225,37.0,Female,14.0,14.0,4.0,1.0,Premium,Quarterly,559.14,19.0,1
30617,30.0,Female,52.0,7.0,9.0,24.0,Basic,Annual,900.0,30.0,1
434400,49.0,Female,3.0,17.0,3.0,14.0,Premium,Quarterly,852.11,15.0,0
422149,24.0,Male,2.0,26.0,2.0,1.0,Standard,Quarterly,681.53,15.0,0
34791,48.0,Female,42.0,6.0,4.0,30.0,Standard,Annual,981.0,30.0,1
414387,44.0,Male,19.0,13.0,3.0,17.0,Basic,Quarterly,761.3,23.0,0
377029,50.0,Male,59.0,16.0,4.0,13.0,Premium,Annual,531.58,13.0,0
327037,28.0,Male,29.0,22.0,0.0,3.0,Standard,Annual,941.32,26.0,0
150678,56.0,Female,35.0,13.0,6.0,1.0,Basic,Annual,964.0,1.0,1
167212,62.0,Female,43.0,17.0,6.0,26.0,Premium,Quarterly,922.0,10.0,1
280347,34.0,Male,54.0,11.0,3.0,15.0,Premium,Quarterly,910.35,26.0,0
407801,49.0,Female,44.0,26.0,2.0,20.0,Standard,Quarterly,623.7,12.0,0
175359,25.0,Female,57.0,12.0,5.0,22.0,Standard,Monthly,439.0,1.0,1
141371,50.0,Female,50.0,10.0,4.0,6.0,Basic,Monthly,413.0,8.0,1
220979,34.0,Female,43.0,10.0,3.0,30.0,Basic,Monthly,362.19,20.0,1
305883,35.0,Female,28.0,13.0,2.0,5.0,Premium,Annual,643.03,8.0,0
120386,38.0,Female,26.0,8.0,7.0,28.0,Basic,Monthly,594.0,30.0,1
39274,26.0,Male,8.0,24.0,9.0,20.0,Basic,Monthly,837.0,8.0,1
116037,59.0,Female,18.0,24.0,5.0,17.0,Basic,Quarterly,296.0,14.0,1
29477,26.0,Female,20.0,17.0,1.0,29.0,Premium,Monthly,853.0,8.0,1
329294,41.0,Male,6.0,11.0,1.0,4.0,Standard,Annual,954.88,25.0,0
76584,28.0,Female,29.0,1.0,7.0,4.0,Standard,Monthly,897.0,7.0,1
150655,64.0,Male,20.0,14.0,10.0,15.0,Premium,Annual,586.0,5.0,1
42477,40.0,Male,38.0,17.0,9.0,9.0,Basic,Annual,283.0,14.0,1
235345,50.0,Female,56.0,18.0,8.0,26.0,Premium,Quarterly,931.17,6.0,1
69964,31.0,Female,55.0,15.0,6.0,12.0,Standard,Quarterly,184.0,3.0,1
120635,23.0,Male,49.0,29.0,0.0,12.0,Premium,Monthly,621.0,4.0,1
430243,24.0,Male,22.0,28.0,2.0,19.0,Premium,Annual,710.16,4.0,0
77765,31.0,Male,3.0,12.0,5.0,12.0,Standard,Annual,564.0,1.0,1
130577,58.0,Female,18.0,30.0,5.0,25.0,Premium,Quarterly,235.0,6.0,1
118430,51.0,Female,31.0,9.0,9.0,13.0,Basic,Quarterly,330.0,10.0,1
394870,24.0,Male,29.0,10.0,1.0,2.0,Premium,Quarterly,927.75,19.0,0
248793,26.0,Male,44.0,16.0,9.0,23.0,Premium,Monthly,498.68,4.0,1
191218,40.0,Male,10.0,19.0,9.0,29.0,Premium,Annual,530.0,19.0,1
161206,22.0,Male,43.0,30.0,5.0,0.0,Basic,Monthly,837.0,6.0,1
216738,62.0,Male,48.0,26.0,3.0,21.0,Basic,Quarterly,460.95,30.0,1
186100,38.0,Female,20.0,15.0,6.0,14.0,Standard,Monthly,787.0,23.0,1
